0,0,36,37,0,
0,0,36,36,0,
0,0,35,37,0,
0,0,34,37,0,
0,0,34,38,0,
0,0,34,38,0,
0,0,33,37,0,
0,0,32,36,0,
0,0,31,36,0,
0,0,31,37,0,
0,0,31,38,0,
0,0,31,37,0,
0,0,31,37,0,
0,0,31,36,0,
0,0,30,36,0,
0,0,29,35,0,
0,0,28,38,0,
0,0,28,38,0,
0,0,29,38,0,
0,0,29,40,0,
0,0,29,40,0,
0,0,29,41,0,
0,0,30,42,0,
0,0,29,41,0,
0,0,28,40,0,
0,0,27,40,0,
0,0,27,40,0,
0,0,28,42,0,
0,0,27,42,0,
0,0,26,41,0,
0,0,26,43,0,
0,0,25,42,0,
0,0,25,44,0,
0,0,24,43,0,
0,0,23,42,0,
0,0,24,41,0,
0,0,23,40,0,
0,0,22,41,0,
0,0,23,41,0,
0,0,22,40,0,
0,0,21,41,0,
0,0,20,40,0,
0,0,20,39,0,
0,0,20,38,0,
0,0,20,38,0,
0,0,20,37,0,
0,0,19,37,0,
0,0,20,37,0,
0,0,19,38,0,
0,0,19,39,0,
0,0,19,40,0,
0,0,18,40,0,
0,0,17,39,0,
0,0,16,42,0,
0,0,15,41,0,
0,0,14,40,0,
0,0,13,41,0,
0,0,12,41,0,
0,0,11,40,0,
0,0,10,39,0,
0,0,9,41,0,
0,0,8,40,0,
0,0,7,41,0,
0,0,6,40,0,
0,0,5,39,0,
0,0,4,38,0,
0,0,3,38,0,
0,0,2,38,0,
0,0,1,39,0,
0,0,0,39,0,
0,0,0,39,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,41,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,44,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,44,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,44,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,46,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,44,0,
0,0,0,44,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,44,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,45,0,
0,0,0,45,0,
0,0,0,46,0,
0,0,0,46,0,
0,0,0,45,0,
0,0,0,44,0,
0,0,0,44,0,
0,0,0,43,0,
0,0,0,44,0,
0,0,0,43,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,41,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,43,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,39,0,
0,0,0,39,0,
0,0,0,38,0,
0,0,0,39,0,
0,0,0,38,0,
0,0,0,38,0,
0,0,0,37,0,
0,0,0,36,0,
0,0,0,37,0,
0,0,0,37,0,
0,0,0,37,0,
0,0,0,40,0,
0,0,0,39,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,43,0,
0,0,0,42,0,
0,0,0,43,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,43,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,42,0,
0,0,0,43,0,
0,0,0,43,0,
0,0,0,44,0,
0,0,0,43,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,41,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,39,0,
0,0,0,42,0,
0,0,0,42,0,
0,0,0,41,0,
0,0,0,40,0,
0,0,0,40,0,
0,0,0,39,0,
0,0,0,38,0,
0,0,0,38,0,
0,0,0,38,0,
0,0,0,37,0,
0,0,0,38,0,
0,0,0,37,0,
0,0,0,38,0,
0,0,0,38,0,
0,0,0,39,0,
0,0,0,40,0,
0,0,0,39,0,
0,0,0,38,0,
0,0,0,37,0,
0,0,0,36,0,
0,0,0,37,0,
0,0,0,36,0,
0,0,0,36,0,
0,0,0,36,0,
0,0,0,36,0,
0,0,0,36,0,
0,0,0,36,0,
0,0,0,36,0,
0,0,0,37,0,
0,0,0,36,0,
0,0,0,35,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,31,0,
0,0,0,31,0,
0,0,0,32,0,
0,0,0,31,0,
0,0,0,30,0,
0,0,0,30,0,
0,0,0,29,0,
0,0,0,28,0,
0,0,0,29,0,
0,0,0,28,0,
0,0,0,28,0,
0,0,0,28,0,
0,0,0,28,0,
0,0,0,28,0,
0,0,0,27,0,
0,0,0,27,0,
0,0,0,27,0,
0,0,0,27,0,
0,0,0,27,0,
0,0,0,28,0,
0,0,0,27,0,
0,0,0,28,0,
0,0,0,29,0,
0,0,0,31,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,33,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,33,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,31,0,
0,0,0,32,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,33,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,33,0,
0,0,0,35,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,34,0,
0,0,0,33,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,31,0,
0,0,0,31,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,31,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,32,0,
0,0,0,31,0,
0,0,0,31,0,
0,0,0,30,0,
0,0,0,29,0,
0,0,0,28,0,
0,0,0,29,0,
0,0,0,29,0,
0,0,0,29,0,
0,0,0,29,0,
0,0,0,30,0,
0,0,0,29,0,
0,0,0,29,0,
0,0,0,28,0,
0,0,0,27,0,
0,0,0,26,0,
0,0,0,25,0,
0,0,0,24,0,
0,0,0,23,0,
0,0,0,22,0,
0,0,0,21,0,
0,0,0,21,0,
0,0,0,21,0,
0,0,0,21,0,
0,0,0,21,0,
0,0,0,20,0,
0,0,0,21,0,
0,0,0,21,0,
0,0,0,20,0,
0,0,0,19,0,
0,0,0,18,0,
0,0,0,17,0,
0,0,0,16,0,
0,0,0,15,0,
0,0,0,14,0,
0,0,0,13,0,
0,0,0,12,0,
0,0,0,11,0,
0,0,0,10,0,
0,0,0,9,0,
0,0,0,8,0,
0,0,0,7,0,
0,0,0,6,0,
0,0,0,5,0,
0,0,0,4,0,
0,0,0,3,0,
